roll,pitch,yaw,ax,ay,az,lat,lon,alt,h1,h2,h3,h4,delta_h1,delta_h2,delta_h3,delta_h4
-7.527592869158251,-7.581550891998091,82.79939195638934,1.381445683721739,-2.010879587955835,6.944731553928396,48.85741555203118,2.3408532220467113,90.90822262336056,0.877159157620686,0.580779043417701,0.03862505355772061,0.12975397211357964,0.06910432105528166,0.09026560477776815,-0.0839958566365951,-0.013843660173430854
27.04285838459497,-10.025274226115805,-113.57568158446384,-0.4070754646580692,-4.05182224837942,-0.10965912561259117,48.85881101875096,2.3565700923935315,57.26348811920277,0.90717244011796,0.5269716495638984,0.10891730487064244,0.539725905977256,-0.27162350791377415,0.10563521460839746,0.11706812523764437,-0.04993401768465767
13.919636508684306,-19.430765249828397,-55.20971002684098,4.644985248639408,-3.7364077502778406,-6.090687787356284,48.85463179875379,2.344986151645188,97.32318976526325,0.37837232175544044,0.35103694960333476,0.4324964535393233,0.6153863273961498,-0.15152878570721792,0.20403938628818888,0.050935221097939534,-0.016540897649973046
5.919509051822196,6.436000206089275,58.781029268814564,-2.810215490157618,-3.1932887181907823,4.732835732201853,48.852891787316736,2.3456787472871174,92.16120576232704,0.23163072235112903,0.49321265789611024,0.9462206260319905,0.5077052711579594,-0.05366424013423962,-0.05702430327579894,-0.05576575824772674,-0.05090290746328841
-20.63888157345381,-1.4025503694822667,-6.4478359711872315,0.8785641599894065,-2.9634666563505165,-1.6264372863340864,48.85318846574356,2.3445249055669772,95.94266491166678,0.19166105085742802,0.36509663544921034,0.07488196491166443,0.5175972155660036,0.1960696606403025,0.009084415386116557,-0.0036421411596747697,-0.030058348580205653
-20.64032877982784,21.942059539440223,85.88557390856175,2.002100149902226,-2.5773819078945595,1.8925496690499433,48.856969482583644,2.3568016791044393,64.28222034558564,0.8819530956944395,0.6579313354781524,0.7213168057363228,0.16238385387176613,0.2012340758018112,-0.2285191459591625,-0.08965433401948236,-0.006284517352705428
-26.514983269908033,-28.073425171076504,166.0348444402295,3.255644893453816,-2.4453997103650558,-7.854694196521224,48.85567558033991,2.359578039908126,66.77849695732272,0.2312225225204939,0.8350296506604111,0.5073345810020262,0.5985745670400197,0.2687064779155684,0.2857086916434276,-0.1637768117011766,0.008670771444700255
21.970568746496113,8.63207565330758,-138.0431924225289,-0.9302896957199289,-0.4428365451246403,2.6316797903198452,48.85486494130977,2.3551037330186007,73.49627172721046,0.5308390468025177,0.7868944368419857,0.27584465383697476,0.9767813464526434,-0.20337373961871605,-0.07157531082267027,0.14506942967679828,-0.009128004328904782
6.066900704592527,15.776932710693664,75.44437790330193,1.8692190765748151,0.09573190826041245,-2.528990221097514,48.85202774078776,2.3564715572093835,61.21003332886242,0.3317392830786299,0.340692423371993,0.3169183777280531,0.9758194562719393,-0.06628341772025274,-0.1544591378613309,-0.07274902382135422,0.024125893209906803
12.48435466776273,15.569194151298419,-97.07610397243877,-1.9679852861571723,-1.9112079187364408,-3.3162050056301107,48.85875455687499,2.3524100092103866,73.27112945094956,0.49893543830981746,0.5094194938490518,0.02286090120078521,0.3491441548021932,-0.13043659573236568,-0.1675573725354002,0.09413490089283977,-0.03021793596635826
-28.76493034225185,23.164438025731506,-30.788378133275074,-0.645239076381797,4.0729641992072825,9.598311575556025,48.85781020447507,2.3505754981679297,50.460084278796394,0.34576701837420265,0.010656299351090137,0.7004138668626496,0.7284499726039014,0.29539442512405706,-0.2259942798452202,0.036803211256884474,0.030961312022347955
28.19459112971966,13.742024569769647,-168.16941871374968,3.9562713120339925,0.531397233389546,-1.351387144795055,48.851406386017395,2.35443156009581,93.87682855023417,0.29294871606636297,0.870278139224355,0.10041366202808677,0.4415718639945909,-0.28240763880558617,-0.1426226872110286,0.16962855349670394,0.0324676301084039
19.946558448025307,25.66860369886178,-131.0733423746284,4.499076093309544,2.8747692803340676,3.560767562314684,48.85367388454602,2.3407152575761243,58.11470200760091,0.42732300127917555,0.2453958258519422,0.03469612607288497,0.13776008271597717,-0.1994128139677281,-0.27420320686113,0.13008355208510083,0.07370948810060322
-17.25965335930343,-10.040604010746513,-64.88017594239611,2.1881734692726473,4.242378324208433,2.5545507114768213,48.85542132093639,2.3412280105120677,75.04239144542258,0.33292553671935654,0.44109149414280124,0.46831311089486727,0.7403794455055768,0.1752054487586453,0.11653812961159478,0.06375502897899388,0.05851215229165812
-19.090501967573964,0.19256500509258245,-56.88511009632542,-1.2564810922381495,-3.3686488542419477,-7.913928982296847,48.85454338622772,2.3537454697715234,96.44132463641253,0.8396913045761977,0.1525504450189482,0.4773420991873297,0.3440420724042266,0.18401517237758863,-0.010157786623228684,0.058883596614582145,-0.040041855289121804
-18.99572940879397,-29.15522020302656,143.85067792635448,3.2005778997466408,-0.7212551628436543,4.958550741286324,48.853977958387375,2.346701399291741,91.04912713058033,0.5806566103482558,0.6781085724228153,0.6547289059909204,0.7609285383843011,0.19174201852508607,0.30445790967861724,-0.14166288399744906,0.028484724012343376
-11.745465422427735,-29.582544761802527,87.05264733594544,-4.741329182745798,-0.6678959828539117,-3.5368159313284693,48.8571883189756,2.349776687128965,88.80622890261621,0.17616702753944347,0.545297656690408,0.7064377235385878,0.3793766928953911,0.1385950068243082,0.3096140338877045,-0.09301154703254415,-0.06496635383483898
1.4853858979342718,-15.592402772908807,169.9858685473348,-3.9725408946057894,-1.4552774956164582,5.978790983934701,48.85054503504238,2.355639851273198,80.27228196541247,0.23594569964635215,0.3647897559873675,0.5087884760771925,0.17501458530225378,-0.016239176775386138,0.16000263841001275,-0.17177193965540183,-0.04997645936721091
-4.0832988814730555,-23.951568171654884,35.66574372068658,1.6137373637536108,-4.910941334483601,2.1528156523076483,48.85471410339126,2.3515431581681385,71.81367429421613,0.05355349765574913,0.5351936442495531,0.7080350744305125,0.8530202962451735,0.06154540262426807,0.23099627680888063,-0.036615177970521585,-0.04284393301106389
-12.526251588117486,-14.387317923854784,-92.98305644712553,-2.087514247299426,3.159721077780951,-3.6581702009302086,48.8526218169039,2.356105237493261,72.30186855193169,0.29968863346721675,0.16873658752711418,0.25023566069137915,0.0518631832546641,0.10998326240175356,0.15566293412119567,0.08989336269554897,0.006657245491852295
6.711173683342771,-19.377402328296156,-62.044189228208566,4.513862184004777,-3.884406784460972,-2.874140793378581,48.85084618385235,2.3483831048434127,54.34828015022867,0.6695181578741386,0.7756384321463278,0.14370182229095962,0.3655717900272645,-0.06967442457419186,0.1857000317875406,0.06836234587452863,0.004824937023727916
-21.63036836087749,-28.288798509681104,-64.85906761489186,-0.6393938790769527,4.954805979217589,4.6301473933272135,48.85464887158003,2.3457484670594306,53.23929776449818,0.18295836990856362,0.2659591474462041,0.931470214048013,0.6725387574450696,0.2162221634060324,0.28243102404421566,0.06794424668841335,0.02434823697014861
-12.47132108788691,24.558248784362966,-62.462042041229424,-0.7063517961082297,2.729584919111816,1.0011863024576364,48.851713686910706,2.344696738177677,92.17192594786758,0.09920235687545287,0.6150245698915754,0.373262071462485,0.886363523567626,0.11072651438813003,-0.2480011492162389,0.0570398345587366,0.0326644704067852
-8.0182894023785,-29.50661211666651,62.26710232025363,1.7807951019093125,0.8001001760651452,3.367020813426304,48.852582242818904,2.3426336190214636,70.4326043800681,0.3210153860579491,0.899400037658225,0.09005986780657282,0.16110578695428945,0.07716777396044908,0.2912260913701265,-0.05529836160610277,0.01893896834921762
-2.635800946977845,14.164928660225122,11.090854112549835,2.675685623061897,-3.4539358225840253,-6.833633578496235,48.855070087295104,2.340735930445479,52.70080231887177,0.6125222334904881,0.03858560844582137,0.8271132262728533,0.0960548658125957,0.01911544204178863,-0.1392171670796762,-0.007299942117884352,-0.017624425184744323
17.110557683580815,-20.87112678482901,-41.247295888808054,-0.24441261874863507,0.15392971393247024,5.739533444568373,48.859737089799324,2.341062980313668,83.1527137098826,0.4727800457740591,0.38753394295273913,0.6130972712075771,0.3021377513641258,-0.17845502294929497,0.19189192914738384,0.03742176563925102,-0.0028485288337753894
-18.019573070498417,24.733777319976,-126.32768325766202,-2.8599909828827585,-2.388912591421911,-3.592173621699306,48.85684255006804,2.345419976542656,84.16512002408177,0.3321902614714983,0.13491775968063524,0.5919494221568063,0.2561902066759074,0.18069788630859268,-0.2541665853298038,0.12147920876173657,-0.06183367592440271
